SPLODDY	sa1 pl@@t3 dii2
SPLODGE	sa1 pl@@c3
SPLODGED	sa1 pl@@c3
SPLODGER	sa1 pl@@c3 cqq2
SPLODGES	sa1 pl@@c3 ces1
SPLODGING	sa1 pl@@c3 cing2
SPLODGY	sa1 pl@@t3 cii2
SPLODS	sa1 pl@@t1
SPLOITATION	sa1 pl@@j0 thee0 chan2
SPLOPPING	sa1 ploop3 ping2
SPLOSH	sa1 plooch3
SPLOSHED	sa1 plooch3
SPLOSHES	sa1 plooch3 ches1
SPLOSHING	sa1 plooch3 ching2
SPLOSHY	sa1 plooch3 chii2
SPLOTCH	sa1 pl@@ch3
SPLOTCHED	sa1 pl@@ch3
SPLOTCHES	sa1 pl@@ch3 ches1
SPLOTCHING	sa1 pl@@ch3 ching2
SPLOTCHY	sa1 pl@@ch3 chii2
SPLURGE	sa1 plqqc3
SPLURGED	sa1 plqqc3
SPLURGES	sa1 plqqc3 ces1
SPLURGING	sa1 plqqc3 cing2
SPLUTTER	sa1 plat3 tqq2
SPLUTTERED	sa1 plat3 thqq2
SPLUTTERER	sa1 plat3 thqq0 rqq2
SPLUTTERING	sa1 plat3 thqq0 ring2
SPLUTTERINGS	sa1 plat3 thqq0 ring2
SPLUTTERS	sa1 plat3 thqq2
SPLUTTERY	sa1 plat3 thq1 rii2
SPODE	sa1 p@@t1
SPODIUM	sa1 p@@0 diiam2
SPOFFISH	sa1 p@f3 fich1
SPOIL	sa1 p@@j0
SPOILABLE	sa1 p@@j0 lee0 bql2
SPOILAGE	sa1 p@@j0 leec1
SPOILAGES	sa1 p@@j0 leec3 ces1
SPOILD	sa1 p@@j0
SPOILED	sa1 p@@j0
SPOILER	sa1 p@@j0 lqq2
SPOILERS	sa1 p@@j0 lqq2
SPOILES	sa1 p@@j0
SPOILING	sa1 p@@j0 ling2
SPOILS	sa1 p@@j0
SPOILSMAN	sa1 p@@j0 mxxn0
SPOILSMEN	sa1 p@@j0 men0
SPOILSPORT	sa1 p@@j0 sa1 p@@t1
SPOILSPORTS	sa1 p@@j0 sa1 p@@t1
SPOILT	sa1 p@@j3
SPOKE	sa1 p@@k3
SPOKED	sa1 p@@k3
SPOKEMAN	sa1 p@@k3 mxxn0
SPOKEN	sa1 p@@k3 khen2
SPOKENNESS	sa1 p@@k3 khen2 nees1
SPOKES	sa1 p@@k3
SPOKESMAN	sa1 p@@k3 mxxn0
SPOKESMAND	sa1 p@@k3 maan0
SPOKESMANSHIP	sa1 p@@k3 mxxn0 chip3
SPOKESMEN	sa1 p@@k3 men0
SPOKESPEOPLE	sa1 p@@k3 phii0 pql2
SPOKESPERSON	sa1 p@@k3 phqq0 san2
SPOKESPERSONS	sa1 p@@k3 phqq0 san2
SPOKESWOMAN	sa1 p@@k3 wuu3 mxn2
SPOKESWOMANSHIP	sa1 p@@k3 wuu3 mxn2 chip3
SPOKESWOMEN	sa1 p@@k3 wii3 men2
SPOKEWOMAN	sa1 p@@k3 wuu3 mxn2
SPOKING	sa1 p@@k3 king2
SPOLAR	sa1 poo0 laa2
SPOLIATE	sa1 p@@0 li3 eet1
SPOLIATION	sa1 p@@0 li3 ee0 chan2
SPOLIATOR	sa1 p@@0 li3 ee0 tqq2
SPOLIATORS	sa1 p@@0 li3 ee0 tqq2
SPONDAIC	sa1 p@@n0 dee0 ik1
SPONDAICAL	sa1 p@@n0 dee0 i1 kh@l2
SPONDAICS	sa1 p@@n0 dee0 ik1
SPONDED	sa1 p@@n0 det1
SPONDEE	sa1 p@@n0 dii2
SPONDEES	sa1 p@@n0 dii2
SPONDER	sa1 p@@n0 dqq2
SPONDON	sa1 p@@n0 d@n2
SPONDS	sa1 p@@n0
SPONGE	sa1 p@n0
SPONGED	sa1 p@n0
SPONGEING	sa1 p@n0 cing2
SPONGER	sa1 p@n0 cqq2
SPONGERS	sa1 p@n0 cqq2
SPONGES	sa1 p@n0 ces1
SPONGIAN	sa1 p@n0 ciian2
SPONGIER	sa1 p@n0 ci1 qq2
SPONGIEST	sa1 p@n0 ci1 es1
SPONGINESS	sa1 p@n0 ci1 nees1
SPONGING	sa1 p@n0 cing2
SPONGINS	sa1 p@n0 cin2
SPONGY	sa1 p@n0 cii2
SPONSEL	sa1 p@@n0 sel2
SPONSELLER	sa1 p@@n0 sel0 lqq2
SPONSELLOR	sa1 p@@n0 sel0 lqq2
SPONSER	sa1 p@@n0 sqq2
SPONSERED	sa1 p@@n0 sqq2
SPONSIBILITY	sa1 p@@n0 si1 bi1 li3 tii2
SPONSIBLE	sa1 p@@n0 si1 bql2
SPONSON	sa1 p@@n0 san2
SPONSONS	sa1 p@@n0 san2
SPONSOR	sa1 p@@n0 sqq2
SPONSORED	sa1 p@@n0 sqq2
SPONSORIAL	sa1 p@@n0 s@@0 riial2
SPONSORING	sa1 p@@n0 sqq0 ring2
SPONSORS	sa1 p@@n0 sqq2
SPONSORSED	sa1 p@@n0 sqq2
SPONSORSHIP	sa1 p@@n0 sqq2 chip3
SPONSORSHIPS	sa1 p@@n0 sqq2 chip3
SPONTANEITY	sa1 p@@n0 thee0 nii0 i1 tii2
SPONTANEITY	sa1 p@@n0 thee0 nii0 i1 tii2
SPONTANEOUS	sa1 p@@n0 thee0 niias2
SPONTANEOUSLY	sa1 p@@n0 thee0 niias3 lii2
SPONTANEOUSNESS	sa1 p@@n0 thee0 niias3 nees1
SPONTEX	sa1 p@@n0 thek1
SPONTOON	sa1 p@@n0 thuun0
SPOOF	sa1 puuf3
SPOOFED	sa1 puuf3
SPOOFING	sa1 puuf3 fing2
SPOOFS	sa1 puuf3
SPOOK	sa1 puuk3
SPOOKED	sa1 puuk3
SPOOKIER	sa1 puuk3 ki1 qq2
SPOOKIEST	sa1 puuk3 ki1 es1
SPOOKING	sa1 puuk3 king2
SPOOKISH	sa1 puuk3 kich1
SPOOKS	sa1 puuk3
SPOOKY	sa1 puuk3 kii2
SPOOL	sa1 puul0
SPOOLED	sa1 puul0
SPOOLER	sa1 puul0 lqq2
SPOOLERS	sa1 puul0 lqq2
SPOOLING	sa1 puul0 ling2
SPOOLS	sa1 puul0
SPOON	sa1 puun0
SPOONBILL	sa1 puun0 bil0
SPOONBILLS	sa1 puun0 bil0
SPOONED	sa1 puun0
SPOONER	sa1 puun0 nqq2
SPOONERISM	sa1 puun0 nqq0 ris3 svm2
SPOONERISMS	sa1 puun0 nqq0 ris3 svm2
SPOONERS	sa1 puun0 nees1
SPOONFED	sa1 puun0 feet3
SPOONFEED	sa1 puun0 fiit3
SPOONFEEDING	sa1 puun0 fiit3 ding2
SPOONFEEDS	sa1 puun0 fiit3
SPOONFLOWER	sa1 puun0 flaaw0 wqq2
SPOONFUL	sa1 puun0 fuul0
SPOONFULS	sa1 puun0 fuul0
SPOONIES	sa1 puun0 nees1
SPOONIEST	sa1 puun0 ni1 es1
SPOONING	sa1 puun0 ning2
SPOONISTS	sa1 puun0 nis3
SPOONS	sa1 puun0
SPOONY	sa1 puun0 nii2
SPOOR	sa1 puua0
SPOORED	sa1 puuat2
SPOORER	sa1 puua0 rqq2
SPOORING	sa1 puua0 ring2
SPOORS	sa1 puuas2
SPORADIC	sa1 pqq0 rxx0 dik1
SPORADICAL	sa1 pqq0 rxx0 di1 kh@l2
SPORADICALLY	sa1 pqq0 rxx0 di1 khq1 lii2
SPORADICALNESS	sa1 pqq0 rxx0 di1 kh@l2 nees1
SPORADICS	sa1 pqq0 rxx0 dik1
SPORAL	sa1 pqq0 r@l2
SPORATION	sa1 pq1 ree0 chan2
SPORE	sa1 p@@0
SPORED	sa1 p@@t2
SPORER	sa1 p@@0 rqq2
SPORES	sa1 p@@s2
SPORRAN	sa1 p@@0 rqn2
SPORRANS	sa1 p@@0 rqn2
SPORT	sa1 p@@t1
SPORTABILITY	sa1 p@@t3 thq1 bi1 li3 tii2
SPORTABLE	sa1 p@@t3 thee0 bql2
SPORTAGE	sa1 p@@t3 theec1
SPORTAGES	sa1 p@@t3 theec3 ces1
SPORTANCE	sa1 p@@t3 thxxn3
SPORTANT	sa1 p@@t3 thxxn3
SPORTED	sa1 p@@t3 thet1
SPORTER	sa1 p@@t1 tqq2
SPORTERS	sa1 p@@t3 thqq2
SPORTFOLIO	sa1 p@@t1 foo0 li1 oo0
SPORTGRASS	sa1 p@@t1 kraas3
SPORTICUS	sa1 p@@t3 thi1 khas3
SPORTIEST	sa1 p@@t3 thi1 es1
SPORTING	sa1 p@@t1 ting2
SPORTINGLY	sa1 p@@t1 ting2 lii2
SPORTINGS	sa1 p@@t1 ting2
SPORTIS	sa1 p@@t1 this3
SPORTIVE	sa1 p@@t1 thiif1
SPORTIVELY	sa1 p@@t1 thiif1 lii2
SPORTIVENESS	sa1 p@@t1 thiif1 nees1
SPORTLINE	sa1 p@@t1 laaj0
SPORTLING	sa1 p@@t1 ling2
SPORTLY	sa1 p@@t1 lii2
SPORTO	sa1 p@@t3 thoo2
SPORTS	sa1 p@@t1
SPORTSBAR	sa1 p@@t1 baa0
SPORTSCAST	sa1 p@@t1 khaas3
SPORTSCASTER	sa1 p@@t1 khaas3 tqq2
SPORTSCASTERS	sa1 p@@t1 khaas3 tqq2
SPORTSCASTING	sa1 p@@t1 khaas3 ting2
SPORTSCASTS	sa1 p@@t1 khaas3
SPORTSCHANNEL	sa1 p@@t1 chxxn0 n@l2
SPORTSCHANNELS	sa1 p@@t1 chxxn0 n@l2
SPORTSCLUB	sa1 p@@t1 khlap1
SPORTSCOAT	sa1 p@@t1 khoot3
SPORTSCOATS	sa1 p@@t1 khoot3
SPORTSCOPE	sa1 p@@t1 sa1 khoop1
SPORTSFIELD	sa1 p@@t1 fiil0
SPORTSFIELDS	sa1 p@@t1 fiil0
SPORTSIDE	sa1 p@@t1 saj3
SPORTSIGHT	sa1 p@@t1 saj3
SPORTSMAN	sa1 p@@t1 mxxn0
SPORTSMANLIKE	sa1 p@@t1 mxxn0 laj3
SPORTSMANLY	sa1 p@@t1 mxxn0 lii2
SPORTSMANS	sa1 p@@t1 mxxn0
SPORTSMANSHIP	sa1 p@@t1 mxxn0 chip3
SPORTSMART	sa1 p@@t1 maat1
SPORTSMEN	sa1 p@@t1 men0
SPORTSMENS	sa1 p@@t1 men0
SPORTSMENT	sa1 p@@t1 men3
SPORTSWEAR	sa1 p@@t1 wxx0
SPORTSWOMAN	sa1 p@@t1 wuu3 mxn2
SPORTSWOMEN	sa1 p@@t1 wii3 men2
SPORTSWRITE	sa1 p@@t1 raj3
SPORTSWRITER	sa1 p@@t1 raj3 tqq2
SPORTSWRITERS	sa1 p@@t1 raj3 tqq2
SPORTSWRITING	sa1 p@@t1 raj3 ting2
SPOSED	sa1 poos3
SPOT	sa1 p@t1
SPOTED	sa1 p@t3 thet1
SPOTHEAD	sa1 p@t1 heet3
SPOTLAND	sa1 p@t1 lxxn0
SPOTLESS	sa1 p@t3 lees1
SPOTLESSLY	sa1 p@t3 lees1 lii2
SPOTLESSNESS	sa1 p@t3 lees1 nees1
SPOTLIGHT	sa1 p@t1 laj3
SPOTLIGHTED	sa1 p@t1 laj3 thet1
SPOTLIGHTER	sa1 p@t1 laj3 tqq2
SPOTLIGHTING	sa1 p@t1 laj3 ting2
SPOTLIGHTS	sa1 p@t1 laj3
SPOTLIKE	sa1 p@t1 laj3
SPOTLINE	sa1 p@t1 laaj0
SPOTS	sa1 p@t1
SPOTSWOOD	sa1 p@t1 sa1 wuut3
SPOTTED	sa1 p@t3 thet1
SPOTTEDLY	sa1 p@t3 thet1 lii2
SPOTTEDNESS	sa1 p@t3 thet1 nees1
SPOTTEDS	sa1 p@t3 thet1
SPOTTER	sa1 p@t3 thqq2
SPOTTERISH	sa1 p@t3 thqq0 rich3
SPOTTERS	sa1 p@t3 thqq2
SPOTTIER	sa1 p@t3 thi1 qq2
SPOTTIEST	sa1 p@t3 thi1 es1
SPOTTING	sa1 p@t3 ting2
SPOTTINGS	sa1 p@t3 ting2
SPOTTLE	sa1 p@t3 thql2
SPOTTLED	sa1 p@t3 thql2
SPOTTY	sa1 p@t3 tii2
SPOUSAL	sa1 paw3 s@l2
SPOUSALS	sa1 paw3 s@l2
SPOUSE	sa1 paw3
SPOUSED	sa1 paw3
SPOUSELESS	sa1 paw3 lees1
SPOUSES	sa1 paw3 ses1
SPOUSING	sa1 paw3 sing2
SPOUT	sa1 paw3
SPOUTED	sa1 paw3 thet1
SPOUTER	sa1 paw3 tqq2
SPOUTERS	sa1 paw3 tqq2
SPOUTING	sa1 paw3 ting2
SPOUTS	sa1 paw3
SPOUTSPRING	sa1 paw3 sa1 pring0
SPRAIN	sa1 preen0
SPRAINED	sa1 preen0
SPRAINING	sa1 preen0 ning2
SPRAINS	sa1 preen0
SPRAINT	sa1 preen0
SPRAINTS	sa1 preen0
SPRAINY	sa1 preen0 nii2
SPRANDEL	sa1 prxxn0 del2
SPRANG	sa1 prxxng0
SPRANGER	sa1 prxxng0 ngqq2
SPRANGERS	sa1 prxxng0 ngqq2
SPRANGLE	sa1 prxxng3 kql2
SPRANGLY	sa1 prxxng3 kq1 lii2
SPRANK	sa1 prxxng3
SPRANKLE	sa1 prxxng0 kql2
SPRANKLIN	sa1 prxxng0 klin2
SPRAT	sa1 prxt3
SPRATLEY	sa1 prxt3 lee2
SPRATLEYS	sa1 prxt3 lees1
SPRATLIN	sa1 prxt3 lin2
SPRATLING	sa1 prxt3 ling2
SPRATLINGS	sa1 prxt3 ling2
SPRATS	sa1 prxt3
SPRATTER	sa1 prxt3 tqq2
SPRATTLE	sa1 prxt3 thql2
SPRATTLING	sa1 prxt3 ling2
SPRATTON	sa1 prxt3 tan2
SPRATTY	sa1 prxt3 tii2
SPRAWL	sa1 pr@@l0
SPRAWLED	sa1 pr@@l0
SPRAWLER	sa1 pr@@l0 lqq2
SPRAWLERS	sa1 pr@@l0 lqq2
SPRAWLING	sa1 pr@@l0 ling2
SPRAWLINGLY	sa1 pr@@l0 ling2 lii2
SPRAWLS	sa1 pr@@l0
SPRAWLY	sa1 pr@@0 lii2
SPRAY	sa1 pree0
SPRAYBERRY	sa1 pree0 bee0 rii2
SPRAYED	sa1 preet2
SPRAYER	sa1 pree0 qq2
SPRAYERS	sa1 pree0 qq2
SPRAYEY	sa1 pree0 ii2
SPRAYING	sa1 pree0 ing2
SPRAYINGS	sa1 pree0 ing2
SPRAYS	sa1 prees1
SPREAD	sa1 preet3
SPREADABLE	sa1 preet3 dee0 bql2
SPREADBOARD	sa1 preet3 b@@t1
SPREADEAGLE	sa1 preet3 dii0 kql2
SPREADEAGLED	sa1 preet3 dii0 kql2
SPREADEAGLES	sa1 preet3 dii0 kql2
SPREADEAGLING	sa1 preet3 dii0 kling2
SPREADED	sa1 preet3 det1
SPREADER	sa1 preet3 dqq2
SPREADERS	sa1 preet3 dqq2
SPREADIN	sa1 preet3 din2
SPREADING	sa1 preet3 ding2
SPREADINGLY	sa1 preet3 ding2 lii2
SPREADINGS	sa1 preet3 ding2
SPREADLY	sa1 preet3 lii2
SPREADS	sa1 preet3
SPREADSHEET	sa1 preet3 chiit3
SPREADSHEETING	sa1 preet3 chiit3 ting2
SPREADSHEETS	sa1 preet3 chiit3
SPREADY	sa1 preet3 dii2
SPREE	sa1 prii2
SPREED	sa1 priit1
SPREEDOM	sa1 prii0 d@m2
SPREEMAN	sa1 prii0 mxxn0
SPREEMANN	sa1 prii0 maan0
SPREEN	sa1 priin0
SPREES	sa1 prii2
SPRESSED	sa1 pres3
SPRESSO	sa1 pres3 soo2
SPRICHT	sa1 prik3
SPRICK	sa1 prik3
SPRIG	sa1 prik3
SPRIGG	sa1 prik3
SPRIGGED	sa1 prik3
SPRIGGER	sa1 prik3 kqq2
SPRIGGING	sa1 prik3 king2
SPRIGGINS	sa1 prik3 kin2
SPRIGGS	sa1 prik3
SPRIGHT	sa1 praj3
SPRIGHTFUL	sa1 praj3 fuul0
SPRIGHTFULLY	sa1 praj3 fuul0 lii2
SPRIGHTFULNESS	sa1 praj3 fuul0 nees1
SPRIGHTLIER	sa1 praj3 li1 qq2
SPRIGHTLIEST	sa1 praj3 li1 es1
SPRIGHTLINESS	sa1 praj3 li1 nees1
SPRIGHTLY	sa1 praj3 lii2
SPRIGHTLYS	sa1 praj3 lii2
SPRIGHTS	sa1 praj3
SPRIGS	sa1 prik3
SPRING	sa1 pring0
SPRINGAL	sa1 pring0 kh@l2
SPRINGALD	sa1 pring0 k@@l0
SPRINGALL	sa1 pring0 ng@@l0
SPRINGALLS	sa1 pring0 ng@@l0
SPRINGBOARD	sa1 pring0 b@@t1
SPRINGBOARDS	sa1 pring0 b@@t1
SPRINGBOK	sa1 pring0 b@k3
SPRINGBOKS	sa1 pring0 b@k3
SPRINGBORN	sa1 pring0 b@@n0
SPRINGBURN	sa1 pring0 bqqn0
SPRINGDALE	sa1 pring0 deel0
SPRINGE	sa1 prin3
SPRINGED	sa1 pring0
SPRINGEL	sa1 prin3 ceel0
SPRINGELS	sa1 prin3 ceel0
SPRINGER	sa1 pring0 ngqq2
SPRINGERS	sa1 pring0 ngqq2
SPRINGERVILLE	sa1 pring0 ngqq2 wil0
SPRINGES	sa1 prin2 ces1
SPRINGFIELD	sa1 pring0 fiil0
SPRINGFIELDERS	sa1 pring0 fiil0 dqq2
SPRINGFIELDS	sa1 pring0 fiil0
SPRINGFISH	sa1 pring0 fich3
SPRINGFORD	sa1 pring0 f@@t1
SPRINGFUL	sa1 pring0 fuul0
SPRINGHILL	sa1 pring0 hil0
SPRINGHOUSE	sa1 pring0 haaw3
SPRINGHURST	sa1 pring0 hqqs3
SPRINGIER	sa1 pring0 ngi1 qq2
SPRINGIEST	sa1 pring0 ngi1 es1
SPRINGING	sa1 pring0 nging2
SPRINGINGLY	sa1 pring0 nging2 lii2
SPRINGLE	sa1 pring0 kql2
SPRINGLESS	sa1 pring0 lees1
SPRINGLET	sa1 pring0 let1
SPRINGLIKE	sa1 pring0 laj3
SPRINGLY	sa1 pring2 lii2
SPRINGMAKER	sa1 pring0 meek3 kqq2
SPRINGMAKERS	sa1 pring0 meek3 kqq2
SPRINGMAKING	sa1 pring0 meek3 king2
SPRINGMAN	sa1 pring0 mxxn0
SPRINGMANN	sa1 pring0 maan0
SPRINGS	sa1 pring0
SPRINGSIDE	sa1 pring0 saj3
SPRINGSON	sa1 pring0 san2
SPRINGSTEAD	sa1 pring0 sa1 teet3
SPRINGSTEE	sa1 pring0 sa1 tii0
SPRINGSTEEN	sa1 pring0 sa1 tiin0
SPRINGSTEENS	sa1 pring0 sa1 tiin0
SPRINGSTON	sa1 pring0 sa1 tan2
SPRINGTIDE	sa1 pring0 thaaj0
SPRINGTIDES	sa1 pring0 thaaj0
SPRINGTIME	sa1 pring0 thaam0
SPRINGTIMES	sa1 pring0 thaam0
SPRINGTOWN	sa1 pring0 thaaw0
SPRINGWELL	sa1 pring0 weel0
SPRINGWOOD	sa1 pring0 wuut3
SPRINGWORM	sa1 pring0 wqqm0
SPRINGY	sa1 pring0 ngii2
SPRINK	sa1 pring3
SPRINKER	sa1 pring0 kqq2
SPRINKERS	sa1 pring0 kqq2
SPRINKING	sa1 pring0 king2
SPRINKLE	sa1 pring0 kql2
SPRINKLED	sa1 pring0 kql2
SPRINKLER	sa1 pring0 klqq2
SPRINKLERED	sa1 pring0 klqq2
SPRINKLERS	sa1 pring0 klqq2
SPRINKLES	sa1 pring0 kql2
SPRINKLING	sa1 pring0 kling2
SPRINKLINGS	sa1 pring0 kling2
SPRINKLY	sa1 pring0 klii2
SPRINKS	sa1 pring3
SPRINT	sa1 prin3
SPRINTED	sa1 prin3 thet1
SPRINTER	sa1 prin3 tqq2
SPRINTERS	sa1 prin3 tqq2
SPRINTING	sa1 prin3 ting2
SPRINTOR	sa1 prin3 tqq2
SPRINTS	sa1 prin3
SPRINTZ	sa1 prin3
SPRIT	sa1 prit3
SPRITE	sa1 praj3
SPRITED	sa1 praj3 thet1
SPRITED	sa1 prit3 thet1
SPRITELY	sa1 prit3 lii2
SPRITES	sa1 praj3
SPRITS	sa1 prit3
SPRITSAIL	sa1 prit3 seel0
SPRITSAILS	sa1 prit3 seel0
SPRITTY	sa1 prit3 tii2
SPRITZ	sa1 prit1
SPRITZED	sa1 prit3 seet2
SPRITZER	sa1 prit3 sqq2
SPRITZERS	sa1 prit3 sqq2
SPRITZES	sa1 prit3 ses1
SPRITZING	sa1 prit3 sing2
SPRITZY	sa1 prit0 sii2
SPRIVERS	sa1 prif3 wqq2
SPROCK	sa1 pr@k3
SPROCKET	sa1 pr@k3 khet1
SPROCKETED	sa1 pr@k3 khet3 thet1
SPROCKETS	sa1 pr@k3 khet1
SPRONG	sa1 pr@@ng0
SPRONGS	sa1 pr@@ng0
SPROUT	sa1 praaw3
SPROUTAGE	sa1 praw3 theec1
SPROUTED	sa1 praw3 thet1
SPROUTER	sa1 praw3 tqq2
SPROUTERS	sa1 praw3 tqq2
SPROUTING	sa1 praw3 ting2
SPROUTLAND	sa1 praw3 lxxn0
SPROUTLING	sa1 praw3 ling2
SPROUTS	sa1 praw3
SPRUCE	sa1 pruus3
SPRUCED	sa1 pruus3
SPRUCELY	sa1 pruus3 lii2
SPRUCENESS	sa1 pruus3 nees1
SPRUCER	sa1 pruus3 sqq2
SPRUCES	sa1 pruus3 ses1
SPRUCIFICATION	sa1 pruus3 siif1 fi3 khee0 chan2
SPRUCIFY	sa1 pruus3 si1 faaj0
SPRUCING	sa1 pruus3 sing2
SPRUE	sa1 pruu0
SPRUER	sa1 pruu0 qq2
SPRUES	sa1 pruus2
SPRUNG	sa1 prang0
SPRUNGER	sa1 prang0 ngqq2
SPRY	sa1 praaj0
SPRYER	sa1 praaj0 qq2
SPRYEST	sa1 praaj0 es1
SPRYNESS	sa1 praaj0 nees1
SPUD	sa1 pat3
SPUDDLE	sa1 pat3 dql2
SPUDS	sa1 pat3
SPUE	sa1 piw0
SPUED	sa1 piw0
SPUES	sa1 piw0
SPUING	sa1 piw0 ing2
SPUME	sa1 puum0
SPUMED	sa1 puum0
SPUMES	sa1 puum0
SPUMESCENCE	sa1 puum0 sen3
SPUMESCENT	sa1 puum0 sen3
SPUN	sa1 pan0
SPUNCH	sa1 pan3
SPUNGE	sa1 pan3
SPUNGEN	sa1 pan3 cen0
SPUNGEON	sa1 pan3 cqn2
SPUNGING	sa1 pan3 cing2
SPUNK	sa1 pang3
SPUNKED	sa1 pang3
SPUNKERS	sa1 pang3 kqq2
SPUNKIE	sa1 pang3 kii2
SPUNKIER	sa1 pang3 ki1 qq2
SPUNKIES	sa1 pang3 kii2
SPUNKIEST	sa1 pang3 ki1 es1
SPUNKING	sa1 pang3 king2
SPUNKLESS	sa1 pang3 lees1
SPUNKS	sa1 pang3
SPUNKY	sa1 pang3 kii2
SPUR	sa1 pqq2
SPURED	sa1 pqq2
SPURGIN	sa1 pqq0 kin2
SPURIA	sa1 piw0 riia0
SPURIN	sa1 piw0 rin2
SPURIOSITY	sa1 piw0 ri3 @@0 si3 tii2
SPURIOUS	sa1 piw0 riias2
SPURIOUSLY	sa1 piw0 riias3 lii2
SPURIOUSNESS	sa1 piw0 riias3 nees1
SPURLIN	sa1 pqq0 lin2
SPURLING	sa1 pqq0 ling2
SPURLINGS	sa1 pqq0 ling2
SPURLOCK	sa1 pqq0 l@k3
SPURN	sa1 pqqn0
SPURNED	sa1 pqqn0
SPURNER	sa1 pqqn0 nqq2
SPURNERS	sa1 pqqn0 nqq2
SPURNERS	sa1 pqqn0 nees1
SPURNING	sa1 pqqn0 ning2
SPURNS	sa1 pqqn0
SPURRED	sa1 pqq2
SPURRING	sa1 pqq0 ring2
SPURRINGS	sa1 pqq0 ring2
SPURS	sa1 pqq2
SPURT	sa1 pqqt1
SPURTED	sa1 pqq0 thet1
SPURTING	sa1 pqq0 ting2
SPURTIVE	sa1 pqq0 thiif1
SPURTIVELY	sa1 pqq0 thiif1 lii2
SPURTLE	sa1 pqq0 thql2
SPURTLES	sa1 pqq0 thql2
SPURTS	sa1 pqqt1
SPUTNIK	sa1 put3 nik3
SPUTNIKS	sa1 put3 nik3
SPUTTER	sa1 pat3 tqq2
SPUTTERED	sa1 pat3 thqq2
SPUTTERER	sa1 pat3 thq1 rqq2
SPUTTERERS	sa1 pat3 thq1 rqq2
SPUTTERING	sa1 pat3 thq1 ring2
SPUTTERINGLY	sa1 pat3 thq1 ring2 lii2
SPUTTERINGS	sa1 pat3 thq1 ring2
SPUTTERS	sa1 pat3 thqq2
SPUTTERY	sa1 pat3 thq1 rii2
SPUTTING	sa1 pat3 ting2
SPUTUM	sa1 piw0 tam2
SPY	sa1 paaj0
SPYCATCHER	sa1 paaj0 khxxch3 chqq2
SPYCATCHERS	sa1 paaj0 khxxch3 chqq2
SPYGLASS	sa1 paaj0 klaas3
SPYGLASSES	sa1 paaj0 klaas3 ses1
SPYING	sa1 paaj0 ing2
SQUAB	sa1 khw@@p3
SQUABBED	sa1 khw@@p3 bet1
SQUABBIER	sa1 khw@@p3 bi1 qq2
SQUABBLE	sa1 khw@@p3 bql2
SQUABBLED	sa1 khw@@p3 bql2
SQUABBLER	sa1 khw@@p3 blqq2
SQUABBLERS	sa1 khw@@p3 blqq2
SQUABBLES	sa1 khw@@p3 bql2
SQUABBLING	sa1 khw@@p3 bling2
SQUABBLINGLY	sa1 khw@@p3 bling2 lii2
SQUABBLINGS	sa1 khw@@p3 bling2
SQUABS	sa1 khw@@p3
SQUAD	sa1 khw@@t3
SQUADRA	sa1 khw@@t3 draa2
SQUADRON	sa1 khw@@t3 drqn2
SQUADROND	sa1 khw@@t3 drqn2
SQUADRONED	sa1 khw@@t3 drqn2
SQUADRONS	sa1 khw@@t3 drqn2
SQUADS	sa1 khw@@t3
SQUALID	sa1 khw@@l0 lit1
SQUALIDER	sa1 khw@@l0 lit3 dqq2
SQUALIDEST	sa1 khw@@l0 li3 des1
SQUALIDITY	sa1 khw@@l0 li3 di3 tii2
SQUALIDLY	sa1 khw@@l0 lit3 lii2
SQUALIDNESS	sa1 khw@@l0 lit3 nees1
SQUALIDUS	sa1 khw@@l0 lit3 das3
SQUALL	sa1 khw@@l0
SQUALLED	sa1 khw@@l0
SQUALLER	sa1 khw@@l0 lqq2
SQUALLERS	sa1 khw@@l0 lqq2
SQUALLING	sa1 khw@@l0 ling2
SQUALLISH	sa1 khw@@l0 lich3
SQUALLS	sa1 khw@@l0
SQUALLY	sa1 khw@@l0 lii2
SQUALOID	sa1 khweel0 l@@j0
SQUALOR	sa1 khw@@l0 lqq2
SQUALORS	sa1 khw@@l0 lqq2
SQUAMA	sa1 khweem0 maa2
SQUAMAE	sa1 khweem0 mee2
SQUAMOSE	sa1 khweem0 moos2
SQUAMOSIS	sa1 khweem0 moo0 sis3
SQUANDER	sa1 khw@@n0 dqq2
SQUANDERED	sa1 khw@@n0 dqq2
SQUANDERER	sa1 khw@@n0 dqq0 rqq2
SQUANDERERS	sa1 khw@@n0 dqq0 rqq2
SQUANDERING	sa1 khw@@n0 dqq0 ring2
SQUANDERINGLY	sa1 khw@@n0 dqq0 ring2 lii2
SQUANDERMANIA	sa1 khw@@n0 dqq0 mee0 niia0
SQUANDERMANIAC	sa1 khw@@n0 dqq0 mee0 ni3 xk1
SQUANDERS	sa1 khw@@n0 dqq2
SQUANTUM	sa1 khw@@n0 tam2
SQUARE	sa1 khwxx0
SQUARED	sa1 khwxxt2
SQUAREDS	sa1 khwxxt2
SQUARELY	sa1 khwxx0 lii2
SQUARENESS	sa1 khwxx0 nees1
SQUARER	sa1 khwxx0 rqq2
SQUARERS	sa1 khwxx0 rqq2
SQUARES	sa1 khwxxs2
SQUARIAL	sa1 khwxx0 riial2
SQUARIALS	sa1 khwxx0 riial2
SQUARING	sa1 khwxx0 ring2
SQUARISH	sa1 khwxx0 rich3
